[#CLIENT#] INFO: CS350 Client Version 3.0
[#CLIENT#] INFO: setting client port as: 2222
[#CLIENT#] INFO: setting distribution: 0
[#CLIENT#] INFO: Initiating connection...
[#CLIENT#] R[158]: Sent: 39437.315792055 Recv: 39437.439436388 Exp: 39437.410863514 Len: 0.007486418 Rejected: No
[#CLIENT#] R[159]: Sent: 39437.388055555 Recv: 39437.480015888 Exp: 39437.473341604 Len: 0.033905216 Rejected: No
[#CLIENT#] R[160]: Sent: 39437.439415971 Recv: 39437.509330555 Exp: 39437.544429279 Len: 0.064413391 Rejected: No
[#CLIENT#] R[161]: Sent: 39437.540611388 Recv: 39437.553221680 Exp: 39437.553160611 Len: 0.012549223 Rejected: No
[#CLIENT#] R[162]: Sent: 39437.551530596 Recv: 39437.559742055 Exp: 39437.559684921 Len: 0.006463241 Rejected: No
[#CLIENT#] R[163]: Sent: 39437.589883055 Recv: 39437.612298513 Exp: 39437.612232000 Len: 0.022348945 Rejected: No
[#CLIENT#] R[164]: Sent: 39437.598169430 Recv: 39437.746701388 Exp: 39437.746633960 Len: 0.134335447 Rejected: No
[#CLIENT#] R[165]: Sent: 39437.619998888 Recv: 39437.795435138 Exp: 39437.795357069 Len: 0.048655681 Rejected: No
[#CLIENT#] R[166]: Sent: 39437.752861430 Recv: 39437.880722096 Exp: 39437.880657638 Len: 0.085222500 Rejected: No
[#CLIENT#] R[167]: Sent: 39437.853614055 Recv: 39437.901192180 Exp: 39437.901118379 Len: 0.020396283 Rejected: No
[#CLIENT#] R[168]: Sent: 39437.891722930 Recv: 39437.955034388 Exp: 39437.954961070 Len: 0.053768890 Rejected: No
[#CLIENT#] R[169]: Sent: 39437.919604013 Recv: 39437.971805722 Exp: 39437.970015786 Len: 0.014981398 Rejected: No
[#CLIENT#] R[170]: Sent: 39437.971782430 Recv: 39437.980936722 Exp: 39437.975571272 Len: 0.003765550 Rejected: No
[#CLIENT#] R[171]: Sent: 39437.980918930 Recv: 39438.033075763 Exp: 39438.033030465 Len: 0.052093743 Rejected: No
[#CLIENT#] R[172]: Sent: 39437.987281722 Recv: 39438.050165847 Exp: 39438.050078561 Len: 0.017002798 Rejected: No
[#CLIENT#] R[173]: Sent: 39438.012414847 Recv: 39438.065963513 Exp: 39438.054944529 Len: 0.004778682 Rejected: No
[#CLIENT#] R[174]: Sent: 39438.034951930 Recv: 39438.191350097 Exp: 39438.202244683 Len: 0.136281170 Rejected: No
[#CLIENT#] R[175]: Sent: 39438.065944722 Recv: 39438.206853388 Exp: 39438.206775728 Len: 0.015425631 Rejected: No
[#CLIENT#] R[176]: Sent: 39438.114647555 Recv: 39438.278666055 Exp: 39438.278580961 Len: 0.071727573 Rejected: No
[#CLIENT#] R[177]: Sent: 39438.174402722 Recv: 39438.319036180 Exp: 39438.287221613 Len: 0.008555558 Rejected: No
[#CLIENT#] R[178]: Sent: 39438.211548972 Recv: 39438.336498972 Exp: 39438.368166430 Len: 0.049130250 Rejected: No
[#CLIENT#] R[179]: Sent: 39438.330789472 Recv: 39438.371342013 Exp: 39438.348148793 Len: 0.011649821 Rejected: No
[#CLIENT#] R[180]: Sent: 39438.371321180 Recv: 39438.412048513 Exp: 39438.399115677 Len: 0.027773664 Rejected: No
[#CLIENT#] R[181]: Sent: 39438.416652263 Recv: 39438.441847763 Exp: 39438.441728082 Len: 0.025075819 Rejected: No
[#CLIENT#] R[182]: Sent: 39438.515112722 Recv: 39438.534941013 Exp: 39438.534839979 Len: 0.019727257 Rejected: No
[#CLIENT#] R[183]: Sent: 39438.530709055 Recv: 39438.585940263 Exp: 39438.585836999 Len: 0.050895986 Rejected: No
[#CLIENT#] R[184]: Sent: 39438.603332263 Recv: 39438.624064014 Exp: 39438.623975100 Len: 0.020642837 Rejected: No
[#CLIENT#] R[185]: Sent: 39438.836120139 Recv: 39438.843539805 Exp: 39438.843433582 Len: 0.007313443 Rejected: No
[#CLIENT#] R[186]: Sent: 39438.962752389 Recv: 39438.963113722 Exp: 39438.963023550 Len: 0.000271161 Rejected: No
[#CLIENT#] R[187]: Sent: 39438.992172139 Recv: 39439.066683597 Exp: 39439.066618676 Len: 0.074446537 Rejected: No
[#CLIENT#] R[188]: Sent: 39439.077144514 Recv: 39439.083304680 Exp: 39439.083234131 Len: 0.006089617 Rejected: No
[#CLIENT#] R[189]: Sent: 39439.096481722 Recv: 39439.160392597 Exp: 39439.160309934 Len: 0.063828212 Rejected: No
[#CLIENT#] R[190]: Sent: 39439.207969805 Recv: 39439.237836264 Exp: 39439.237780367 Len: 0.029810562 Rejected: No
[#CLIENT#] R[191]: Sent: 39439.210788764 Recv: 39439.299429097 Exp: 39439.299370774 Len: 0.061534510 Rejected: No
[#CLIENT#] R[192]: Sent: 39439.449849472 Recv: 39439.482063931 Exp: 39439.481962098 Len: 0.032112626 Rejected: No
[#CLIENT#] R[193]: Sent: 39439.463084639 Recv: 39439.487079806 Exp: 39439.486995287 Len: 0.004931356 Rejected: No
[#CLIENT#] R[194]: Sent: 39439.574429556 Recv: 39439.598641556 Exp: 39439.598565436 Len: 0.024135880 Rejected: No
[#CLIENT#] R[195]: Sent: 39439.580280431 Recv: 39439.652235014 Exp: 39439.652160280 Len: 0.053518724 Rejected: No
[#CLIENT#] R[196]: Sent: 39439.600240306 Recv: 39439.692268389 Exp: 39439.659296037 Len: 0.007061023 Rejected: No
[#CLIENT#] R[197]: Sent: 39439.692250056 Recv: 39439.695217389 Exp: 39439.695013499 Len: 0.002745110 Rejected: No
[#CLIENT#] R[198]: Sent: 39439.695206014 Recv: 39439.771241056 Exp: 39439.771121519 Len: 0.075904130 Rejected: No
[#CLIENT#] R[199]: Sent: 39439.729220306 Recv: 39439.800541347 Exp: 39439.800461097 Len: 0.029220041 Rejected: No
[#CLIENT#] R[200]: Sent: 39439.794687347 Recv: 39439.845150597 Exp: 39439.845076968 Len: 0.044535621 Rejected: No
[#CLIENT#] R[201]: Sent: 39439.801766097 Recv: 39439.882942097 Exp: 39439.882891006 Len: 0.037740409 Rejected: No
[#CLIENT#] R[202]: Sent: 39439.849816014 Recv: 39439.905494556 Exp: 39439.905406430 Len: 0.022464333 Rejected: No
[#CLIENT#] R[203]: Sent: 39439.900074472 Recv: 39440.015358389 Exp: 39440.015281336 Len: 0.109786780 Rejected: No
[#CLIENT#] R[204]: Sent: 39439.920272222 Recv: 39440.057053223 Exp: 39440.024664041 Len: 0.009305652 Rejected: No
[#CLIENT#] R[205]: Sent: 39439.956281597 Recv: 39440.062128848 Exp: 39440.094353952 Len: 0.037300729 Rejected: No
[#CLIENT#] R[206]: Sent: 39440.008571889 Recv: 39440.107549639 Exp: 39440.107470159 Len: 0.045341311 Rejected: No
[#CLIENT#] R[207]: Sent: 39440.062200514 Recv: 39440.196170848 Exp: 39440.196091130 Len: 0.088541491 Rejected: No
[#CLIENT#] R[208]: Sent: 39440.077017014 Recv: 39440.201448473 Exp: 39440.201374327 Len: 0.005203479 Rejected: No
[#CLIENT#] R[209]: Sent: 39440.081066848 Recv: 39440.210792681 Exp: 39440.210743841 Len: 0.009295368 Rejected: No
[#CLIENT#] R[210]: Sent: 39440.224051431 Recv: 39440.236896681 Exp: 39440.236827725 Len: 0.012776294 Rejected: No
[#CLIENT#] R[211]: Sent: 39440.260594223 Recv: 39440.277848639 Exp: 39440.277777129 Len: 0.017182906 Rejected: No
[#CLIENT#] R[212]: Sent: 39440.358015056 Recv: 39440.463396514 Exp: 39440.463315707 Len: 0.105300651 Rejected: No
[#CLIENT#] R[213]: Sent: 39440.382589098 Recv: 39440.547814639 Exp: 39440.547741807 Len: 0.084345293 Rejected: No
[#CLIENT#] R[214]: Sent: 39440.406045556 Recv: 39440.557614056 Exp: 39440.549664822 Len: 0.001850183 Rejected: No
[#CLIENT#] R[215]: Sent: 39440.465860389 Recv: 39440.625078598 Exp: 39440.632925941 Len: 0.075311885 Rejected: No
[#CLIENT#] R[216]: Sent: 39440.482439848 Recv: 39440.715578431 Exp: 39440.715504680 Len: 0.090426082 Rejected: No
[#CLIENT#] R[217]: Sent: 39440.537104806 Recv: 39440.751509140 Exp: 39440.728066243 Len: 0.012487812 Rejected: No
[#CLIENT#] R[218]: Sent: 39440.557596473 Recv: 39440.792043973 Exp: 39440.798903628 Len: 0.047394488 Rejected: No
[#CLIENT#] R[219]: Sent: 39440.569879181 Recv: 39440.831800390 Exp: 39440.848179782 Len: 0.056135809 Rejected: No
[#CLIENT#] R[220]: Sent: 39440.576356431 Recv: 39440.895447765 Exp: 39440.895352659 Len: 0.063552269 Rejected: No
[#CLIENT#] R[221]: Sent: 39440.661055514 Recv: 39440.921180056 Exp: 39440.921088115 Len: 0.025640350 Rejected: No
[#CLIENT#] R[222]: Sent: 39440.673490514 Recv: 39440.963029806 Exp: 39440.949638872 Len: 0.028458816 Rejected: No
[#CLIENT#] R[223]: Sent: 39440.694568723 Recv: 39440.974137306 Exp: 39440.987397325 Len: 0.024367519 Rejected: No
[#CLIENT#] R[224]: Sent: 39440.709175556 Recv: 39441.016033223 Exp: 39440.982541895 Len: 0.008404589 Rejected: No
[#CLIENT#] R[225]: Sent: 39440.751489015 Recv: 39441.016347056 Exp: 39441.016767556 Len: 0.000734333 Rejected: No
[#CLIENT#] R[226]: Sent: 39440.796547098 Recv: 39441.016357223 Exp: 39441.040423922 Len: 0.024076866 Rejected: No
[#CLIENT#] R[227]: Sent: 39440.823151348 Recv: 39441.074430640 Exp: 39441.083214860 Len: 0.066857637 Rejected: No
[#CLIENT#] R[228]: Sent: 39440.843412973 Recv: 39441.126944765 Exp: 39441.126873050 Len: 0.052442410 Rejected: No
[#CLIENT#] R[229]: Sent: 39440.860185140 Recv: 39441.253025140 Exp: 39441.252976156 Len: 0.126031391 Rejected: No
[#CLIENT#] R[230]: Sent: 39440.904842598 Recv: 39441.336116098 Exp: 39441.336005231 Len: 0.082980091 Rejected: No
[#CLIENT#] R[231]: Sent: 39440.969222140 Recv: 39441.354887556 Exp: 39441.354810820 Len: 0.018694722 Rejected: No
[#CLIENT#] R[232]: Sent: 39441.035745223 Recv: 39441.357828015 Exp: 39441.355188699 Len: 0.000301143 Rejected: No
[#CLIENT#] R[233]: Sent: 39441.093447265 Recv: 39441.448154640 Exp: 39441.450694022 Len: 0.092866007 Rejected: No
[#CLIENT#] R[234]: Sent: 39441.135766598 Recv: 39441.499692140 Exp: 39441.499612569 Len: 0.051457929 Rejected: No
[#CLIENT#] R[235]: Sent: 39441.189326473 Recv: 39441.525344807 Exp: 39441.525292543 Len: 0.025600403 Rejected: No
[#CLIENT#] R[236]: Sent: 39441.229946556 Recv: 39441.629294890 Exp: 39441.588791219 Len: 0.063446412 Rejected: No
[#CLIENT#] R[237]: Sent: 39441.254947556 Recv: 39441.645531598 Exp: 39441.685925948 Len: 0.056631058 Rejected: No
[#CLIENT#] R[238]: Sent: 39441.344914181 Recv: 39441.647257098 Exp: 39441.647203886 Len: 0.001672288 Rejected: No
[#CLIENT#] R[239]: Sent: 39441.354148890 Recv: 39441.705174223 Exp: 39441.705130931 Len: 0.057873833 Rejected: No
[#CLIENT#] R[240]: Sent: 39441.357810765 Recv: 39441.753467557 Exp: 39441.753416550 Len: 0.048242327 Rejected: No
[#CLIENT#] R[241]: Sent: 39441.369375598 Recv: 39441.795462765 Exp: 39441.795414495 Len: 0.041946938 Rejected: No
[#CLIENT#] R[242]: Sent: 39441.436350473 Recv: 39441.795813473 Exp: 39441.795749040 Len: 0.000286275 Rejected: No
[#CLIENT#] R[243]: Sent: 39441.436442307 Recv: 39441.836040807 Exp: 39441.810974943 Len: 0.015161470 Rejected: No
[#CLIENT#] R[244]: Sent: 39441.456689890 Recv: 39441.908494848 Exp: 39441.933480847 Len: 0.097440040 Rejected: No
[#CLIENT#] R[245]: Sent: 39441.515893765 Recv: 39441.950020348 Exp: 39441.929373337 Len: 0.020878489 Rejected: No
[#CLIENT#] R[246]: Sent: 39441.527017723 Recv: 39442.035090057 Exp: 39442.055622484 Len: 0.105602136 Rejected: No
[#CLIENT#] R[247]: Sent: 39441.588195098 Recv: 39441.588322307 Exp: 39441.588195098 Len: 0.018787758 Rejected: Yes
[#CLIENT#] R[248]: Sent: 39441.647064640 Recv: 39442.045486515 Exp: 39442.045396069 Len: 0.010306012 Rejected: No
[#CLIENT#] R[249]: Sent: 39441.767241515 Recv: 39442.086029098 Exp: 39442.080491175 Len: 0.035004660 Rejected: No
[#CLIENT#] R[250]: Sent: 39441.776762557 Recv: 39442.136876015 Exp: 39442.142326328 Len: 0.056297230 Rejected: No
[#CLIENT#] R[251]: Sent: 39441.874877557 Recv: 39442.147521557 Exp: 39442.147480733 Len: 0.010604718 Rejected: No
[#CLIENT#] R[252]: Sent: 39442.005195765 Recv: 39442.208797640 Exp: 39442.208741682 Len: 0.061220125 Rejected: No
[#CLIENT#] R[253]: Sent: 39442.033112057 Recv: 39442.248482099 Exp: 39442.248434646 Len: 0.039637006 Rejected: No
[#CLIENT#] R[254]: Sent: 39442.146020599 Recv: 39442.383297474 Exp: 39442.383252075 Len: 0.134769976 Rejected: No
[#CLIENT#] R[255]: Sent: 39442.220659724 Recv: 39442.513937849 Exp: 39442.513872555 Len: 0.130575081 Rejected: No
[#CLIENT#] R[256]: Sent: 39442.235418974 Recv: 39442.649514140 Exp: 39442.649405418 Len: 0.135467569 Rejected: No
[#CLIENT#] R[257]: Sent: 39442.279972099 Recv: 39442.689796265 Exp: 39442.689725721 Len: 0.040211581 Rejected: No
[#CLIENT#] R[258]: Sent: 39442.317871140 Recv: 39442.770233640 Exp: 39442.770179663 Len: 0.080383398 Rejected: No
[#CLIENT#] R[259]: Sent: 39442.473401807 Recv: 39442.815434391 Exp: 39442.815365023 Len: 0.045131383 Rejected: No
[#CLIENT#] R[260]: Sent: 39442.566915890 Recv: 39443.083489599 Exp: 39443.083443455 Len: 0.268009064 Rejected: No
[#CLIENT#] R[261]: Sent: 39442.626420515 Recv: 39443.103184641 Exp: 39443.103107770 Len: 0.019618171 Rejected: No
[#CLIENT#] R[262]: Sent: 39442.779028015 Recv: 39443.147727141 Exp: 39443.147661809 Len: 0.044477168 Rejected: No
[#CLIENT#] R[263]: Sent: 39442.894278682 Recv: 39443.219022141 Exp: 39443.218942238 Len: 0.071215097 Rejected: No
[#CLIENT#] R[264]: Sent: 39442.950720307 Recv: 39443.298330474 Exp: 39443.298237496 Len: 0.079215355 Rejected: No
[#CLIENT#] R[265]: Sent: 39443.033718557 Recv: 39443.344805516 Exp: 39443.344695374 Len: 0.046364900 Rejected: No
[#CLIENT#] R[266]: Sent: 39443.050678724 Recv: 39443.369008766 Exp: 39443.353938873 Len: 0.009133357 Rejected: No
[#CLIENT#] R[267]: Sent: 39443.086026849 Recv: 39443.454215641 Exp: 39443.469164468 Len: 0.100155702 Rejected: No
[#CLIENT#] R[268]: Sent: 39443.174225057 Recv: 39443.508885307 Exp: 39443.508809553 Len: 0.054593912 Rejected: No
[#CLIENT#] R[269]: Sent: 39443.288911682 Recv: 39443.556278308 Exp: 39443.556220319 Len: 0.047335012 Rejected: No
[#CLIENT#] R[270]: Sent: 39443.318481557 Recv: 39443.608208224 Exp: 39443.608144970 Len: 0.051866662 Rejected: No
[#CLIENT#] R[271]: Sent: 39443.368983182 Recv: 39443.616297433 Exp: 39443.616236732 Len: 0.008028508 Rejected: No
[#CLIENT#] R[272]: Sent: 39443.411975224 Recv: 39443.618022849 Exp: 39443.617973379 Len: 0.001675946 Rejected: No
[#CLIENT#] R[273]: Sent: 39443.460060307 Recv: 39443.654568224 Exp: 39443.654529039 Len: 0.036506190 Rejected: No
[#CLIENT#] R[274]: Sent: 39443.527135724 Recv: 39443.690817099 Exp: 39443.690753603 Len: 0.036185379 Rejected: No
[#CLIENT#] R[275]: Sent: 39443.626453183 Recv: 39443.724529058 Exp: 39443.724465702 Len: 0.033648603 Rejected: No
[#CLIENT#] R[276]: Sent: 39443.633105308 Recv: 39443.766357391 Exp: 39443.727014820 Len: 0.002485762 Rejected: No
[#CLIENT#] R[277]: Sent: 39443.672783224 Recv: 39443.766359474 Exp: 39443.790636277 Len: 0.024278886 Rejected: No
[#CLIENT#] R[278]: Sent: 39443.766340391 Recv: 39443.807021558 Exp: 39443.796444641 Len: 0.030085167 Rejected: No
[#CLIENT#] R[279]: Sent: 39443.822759516 Recv: 39443.849469016 Exp: 39443.849402668 Len: 0.026643152 Rejected: No
[#CLIENT#] R[280]: Sent: 39443.831407974 Recv: 39443.875621599 Exp: 39443.875577382 Len: 0.026108366 Rejected: No
[#CLIENT#] R[281]: Sent: 39443.847175808 Recv: 39443.938910183 Exp: 39443.938842562 Len: 0.063220963 Rejected: No
[#CLIENT#] R[282]: Sent: 39443.848158058 Recv: 39444.022787641 Exp: 39444.022728350 Len: 0.083818167 Rejected: No
[#CLIENT#] R[283]: Sent: 39443.895542891 Recv: 39444.052438641 Exp: 39444.052384230 Len: 0.029596589 Rejected: No
[#CLIENT#] R[284]: Sent: 39443.944113724 Recv: 39444.319086058 Exp: 39444.319030775 Len: 0.266592134 Rejected: No
[#CLIENT#] R[285]: Sent: 39443.980183349 Recv: 39444.361029308 Exp: 39444.322944174 Len: 0.003858116 Rejected: No
[#CLIENT#] R[286]: Sent: 39443.983581141 Recv: 39444.368595141 Exp: 39444.406504965 Len: 0.045475657 Rejected: No
[#CLIENT#] R[287]: Sent: 39444.040478641 Recv: 39444.381087641 Exp: 39444.381004610 Len: 0.012409469 Rejected: No
[#CLIENT#] R[288]: Sent: 39444.054717683 Recv: 39444.509682641 Exp: 39444.509619180 Len: 0.128531539 Rejected: No
[#CLIENT#] R[289]: Sent: 39444.110013099 Recv: 39444.540811308 Exp: 39444.540756745 Len: 0.031074104 Rejected: No
[#CLIENT#] R[290]: Sent: 39444.184430724 Recv: 39444.635915266 Exp: 39444.635863172 Len: 0.095051864 Rejected: No
[#CLIENT#] R[291]: Sent: 39444.216527308 Recv: 39444.784684516 Exp: 39444.784624397 Len: 0.148709131 Rejected: No
[#CLIENT#] R[292]: Sent: 39444.386033225 Recv: 39444.857571558 Exp: 39444.857523290 Len: 0.072838774 Rejected: No
[#CLIENT#] R[293]: Sent: 39444.513468141 Recv: 39444.896091308 Exp: 39444.896045168 Len: 0.038473610 Rejected: No
[#CLIENT#] R[294]: Sent: 39444.536036475 Recv: 39444.928600267 Exp: 39444.928552725 Len: 0.032461417 Rejected: No
[#CLIENT#] R[295]: Sent: 39444.549799433 Recv: 39444.960024808 Exp: 39444.959984027 Len: 0.031383760 Rejected: No
[#CLIENT#] R[296]: Sent: 39444.716047558 Recv: 39445.131065558 Exp: 39445.131008554 Len: 0.170983746 Rejected: No
[#CLIENT#] R[297]: Sent: 39444.835896058 Recv: 39445.161753517 Exp: 39445.161693618 Len: 0.030628060 Rejected: No
[#CLIENT#] R[298]: Sent: 39444.847189975 Recv: 39445.234519433 Exp: 39445.234470957 Len: 0.072717440 Rejected: No
[#CLIENT#] R[299]: Sent: 39444.931379600 Recv: 39445.264014975 Exp: 39445.249411802 Len: 0.014892369 Rejected: No
[#CLIENT#] R[300]: Sent: 39445.062052017 Recv: 39445.415085850 Exp: 39445.429543636 Len: 0.165528661 Rejected: No
[#CLIENT#] R[301]: Sent: 39445.141734933 Recv: 39445.456038350 Exp: 39445.440825756 Len: 0.025739906 Rejected: No
[#CLIENT#] R[302]: Sent: 39445.164158725 Recv: 39445.481401767 Exp: 39445.496460434 Len: 0.040422084 Rejected: No
[#CLIENT#] R[303]: Sent: 39445.209883850 Recv: 39445.492097475 Exp: 39445.492001295 Len: 0.010599528 Rejected: No
[#CLIENT#] R[304]: Sent: 39445.263984267 Recv: 39445.514518808 Exp: 39445.514420042 Len: 0.022322567 Rejected: No
[#CLIENT#] R[305]: Sent: 39445.300129767 Recv: 39445.638763059 Exp: 39445.638677821 Len: 0.124159013 Rejected: No
[#CLIENT#] R[306]: Sent: 39445.359095975 Recv: 39445.685475309 Exp: 39445.685402128 Len: 0.046639069 Rejected: No
[#CLIENT#] R[307]: Sent: 39445.372257808 Recv: 39445.691368975 Exp: 39445.691289511 Len: 0.005814202 Rejected: No
[#CLIENT#] R[308]: Sent: 39445.483704933 Recv: 39445.732040600 Exp: 39445.702463862 Len: 0.011094887 Rejected: No
[#CLIENT#] R[309]: Sent: 39445.509708850 Recv: 39445.747508267 Exp: 39445.776949868 Len: 0.044909268 Rejected: No
[#CLIENT#] R[310]: Sent: 39445.567511100 Recv: 39445.792987475 Exp: 39445.792867447 Len: 0.045359180 Rejected: No
[#CLIENT#] R[311]: Sent: 39445.630252725 Recv: 39445.834185934 Exp: 39445.834135665 Len: 0.041148190 Rejected: No
[#CLIENT#] R[312]: Sent: 39445.633641642 Recv: 39445.848184142 Exp: 39445.848080827 Len: 0.013894893 Rejected: No
[#CLIENT#] R[313]: Sent: 39445.679747517 Recv: 39445.869301850 Exp: 39445.869251777 Len: 0.021067635 Rejected: No
[#CLIENT#] R[314]: Sent: 39445.680835559 Recv: 39445.998033517 Exp: 39445.997950897 Len: 0.128649047 Rejected: No
[#CLIENT#] R[315]: Sent: 39445.681346434 Recv: 39446.071790725 Exp: 39446.071666642 Len: 0.073633125 Rejected: No
[#CLIENT#] R[316]: Sent: 39445.732461267 Recv: 39446.207220892 Exp: 39446.207147660 Len: 0.135356935 Rejected: No
[#CLIENT#] R[317]: Sent: 39445.853717434 Recv: 39446.237025600 Exp: 39446.236929580 Len: 0.029708688 Rejected: No
[#CLIENT#] R[318]: Sent: 39445.864307184 Recv: 39446.316435184 Exp: 39446.316319303 Len: 0.079293703 Rejected: No
[#CLIENT#] R[319]: Sent: 39445.901479559 Recv: 39446.485119726 Exp: 39446.485038837 Len: 0.168603653 Rejected: No
[#CLIENT#] R[320]: Sent: 39445.958099100 Recv: 39446.502522892 Exp: 39446.502448115 Len: 0.017328389 Rejected: No
[#CLIENT#] R[321]: Sent: 39445.967505642 Recv: 39446.525354392 Exp: 39446.525310411 Len: 0.022787519 Rejected: No
[#CLIENT#] R[322]: Sent: 39446.086352392 Recv: 39446.594263017 Exp: 39446.594198880 Len: 0.068844488 Rejected: No
[#CLIENT#] R[323]: Sent: 39446.213981434 Recv: 39446.610267559 Exp: 39446.610203571 Len: 0.015940554 Rejected: No
[#CLIENT#] R[324]: Sent: 39446.249885142 Recv: 39446.616841059 Exp: 39446.616791551 Len: 0.006523992 Rejected: No
[#CLIENT#] R[325]: Sent: 39446.412739184 Recv: 39446.665688684 Exp: 39446.665642360 Len: 0.048801301 Rejected: No
[#CLIENT#] R[326]: Sent: 39446.524293017 Recv: 39446.794956351 Exp: 39446.794895988 Len: 0.129207304 Rejected: No
[#CLIENT#] R[327]: Sent: 39446.594767392 Recv: 39446.835026017 Exp: 39446.811540400 Len: 0.016584049 Rejected: No
[#CLIENT#] R[328]: Sent: 39446.606088809 Recv: 39446.835027559 Exp: 39446.846369602 Len: 0.011343585 Rejected: No
[#CLIENT#] R[329]: Sent: 39446.616260851 Recv: 39446.835031059 Exp: 39446.844721287 Len: 0.009693728 Rejected: No
[#CLIENT#] R[330]: Sent: 39446.670928351 Recv: 39446.845700017 Exp: 39446.847940580 Len: 0.012909521 Rejected: No
[#CLIENT#] R[331]: Sent: 39446.678470101 Recv: 39446.851384684 Exp: 39446.846398181 Len: 0.000698164 Rejected: No
[#CLIENT#] R[332]: Sent: 39446.841599434 Recv: 39446.885826392 Exp: 39446.857775745 Len: 0.006391061 Rejected: No
[#CLIENT#] R[333]: Sent: 39446.851362767 Recv: 39446.926025642 Exp: 39446.938110089 Len: 0.052283697 Rejected: No
[#CLIENT#] R[334]: Sent: 39446.885808476 Recv: 39446.926029059 Exp: 39446.931341300 Len: 0.005315658 Rejected: No
[#CLIENT#] R[335]: Sent: 39447.022925893 Recv: 39447.026672601 Exp: 39447.026584381 Len: 0.003658488 Rejected: No
[#CLIENT#] R[336]: Sent: 39447.075864518 Recv: 39447.110239101 Exp: 39447.110166241 Len: 0.034301723 Rejected: No
[#CLIENT#] R[337]: Sent: 39447.103689059 Recv: 39447.127652434 Exp: 39447.127587877 Len: 0.017348776 Rejected: No
[#CLIENT#] R[338]: Sent: 39447.135569476 Recv: 39447.257379434 Exp: 39447.257312791 Len: 0.121743315 Rejected: No
[#CLIENT#] R[339]: Sent: 39447.151129559 Recv: 39447.292952976 Exp: 39447.267959283 Len: 0.010579849 Rejected: No
[#CLIENT#] R[340]: Sent: 39447.197530643 Recv: 39447.317451434 Exp: 39447.321220895 Len: 0.028267919 Rejected: No
[#CLIENT#] R[341]: Sent: 39447.199506559 Recv: 39447.366371559 Exp: 39447.387447306 Len: 0.069995872 Rejected: No
[#CLIENT#] R[342]: Sent: 39447.292935059 Recv: 39447.676444268 Exp: 39447.676354950 Len: 0.309983391 Rejected: No
[#CLIENT#] R[343]: Sent: 39447.317435268 Recv: 39447.713639851 Exp: 39447.713513722 Len: 0.037069454 Rejected: No
[#CLIENT#] R[344]: Sent: 39447.319476934 Recv: 39447.767935893 Exp: 39447.767844498 Len: 0.054204647 Rejected: No
[#CLIENT#] R[345]: Sent: 39447.332182768 Recv: 39447.787885976 Exp: 39447.787782185 Len: 0.019846292 Rejected: No
[#CLIENT#] R[346]: Sent: 39447.399047476 Recv: 39447.839977435 Exp: 39447.839909536 Len: 0.052023560 Rejected: No
[#CLIENT#] R[347]: Sent: 39447.521381476 Recv: 39447.880043143 Exp: 39447.842550936 Len: 0.002573501 Rejected: No
[#CLIENT#] R[348]: Sent: 39447.544636601 Recv: 39447.924018435 Exp: 39447.961354587 Len: 0.081311444 Rejected: No
[#CLIENT#] R[349]: Sent: 39447.625526101 Recv: 39447.981384435 Exp: 39447.981291325 Len: 0.057272890 Rejected: No
[#CLIENT#] R[350]: Sent: 39447.692205809 Recv: 39448.000222435 Exp: 39448.000151096 Len: 0.018766661 Rejected: No
[#CLIENT#] R[351]: Sent: 39447.822534643 Recv: 39448.041404976 Exp: 39448.017908773 Len: 0.017686338 Rejected: No
[#CLIENT#] R[352]: Sent: 39447.900146101 Recv: 39448.041406560 Exp: 39448.051883259 Len: 0.010478283 Rejected: No
[#CLIENT#] R[353]: Sent: 39447.992271810 Recv: 39448.041408268 Exp: 39448.044152574 Len: 0.002746014 Rejected: No
[#CLIENT#] R[354]: Sent: 39448.041990643 Recv: 39448.050625143 Exp: 39448.050546378 Len: 0.008555735 Rejected: No
[#CLIENT#] R[355]: Sent: 39448.047959101 Recv: 39448.058008185 Exp: 39448.057944136 Len: 0.007318993 Rejected: No
[#CLIENT#] R[356]: Sent: 39448.063517101 Recv: 39448.066585185 Exp: 39448.066507376 Len: 0.002990275 Rejected: No
[#CLIENT#] R[357]: Sent: 39448.112955851 Recv: 39448.258568101 Exp: 39448.258435076 Len: 0.145479225 Rejected: No
[#CLIENT#] R[358]: Sent: 39448.235389851 Recv: 39448.388325476 Exp: 39448.388228091 Len: 0.129659990 Rejected: No
[#CLIENT#] R[359]: Sent: 39448.238627685 Recv: 39448.429018893 Exp: 39448.403176355 Len: 0.014850879 Rejected: No
[#CLIENT#] R[360]: Sent: 39448.273814893 Recv: 39448.429026643 Exp: 39448.438265370 Len: 0.009246477 Rejected: No
[#CLIENT#] R[361]: Sent: 39448.322966851 Recv: 39448.444936727 Exp: 39448.461373676 Len: 0.032347033 Rejected: No
[#CLIENT#] R[362]: Sent: 39448.371796893 Recv: 39448.575229102 Exp: 39448.575166894 Len: 0.130230167 Rejected: No
[#CLIENT#] R[363]: Sent: 39448.465726102 Recv: 39448.618952893 Exp: 39448.618872724 Len: 0.043643622 Rejected: No
[#CLIENT#] R[364]: Sent: 39448.507280477 Recv: 39448.639936935 Exp: 39448.631712705 Len: 0.012759812 Rejected: No
